Ano;Tipo de Emenda;Autor da emenda;Número da emenda;Localidade do gasto (Regionalização);Função;Subfunção;Programa Orçamentário;Ação Orçamentária;Plano Orçamentário;Código da emenda;Valor empenhado;Valor liquidado;Valor pago;Valor Restos a Pagar Inscritos;Valor Restos a Pagar Cancelados;Valor Restos a Pagar Pagos
2020;Emenda Individual - Transferências com Finalidade Definida;TASSO JEREISSATI;17;ICAPUÍ - CE;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS;2,0202E+11;400.000,00;0;0;800.000,00;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;CAROL DARTORA;6;PARANÁ (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,02443E+11;400.000,00;0;0;800.000,00;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;DOUTOR LUIZINHO;7;RIO DE JANEIRO (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,0244E+11;400.000,00;400.000,00;400.000,00;0;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;LOURIVAL GOMES;3;RIO DE JANEIRO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,02039E+11;400.000,00;0;0;400.000,00;400.000,00;0
2020;Emenda Individual - Transferências com Finalidade Definida;JULIO DELGADO;3;JUIZ DE FORA - MG;Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;2,02037E+11;400.000,00;0;0;400.000,00;0;400.000,00
2020;Emenda Individual - Transferências com Finalidade Definida;EDMILSON RODRIGUES;4;PARÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02031E+11;400.000,00;0;0;547.304,42;0;252.695,58
2020;Emenda Individual - Transferências com Finalidade Definida;BIA CAVASSA;16;MATO GROSSO DO SUL (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;2,02041E+11;400.000,00;400.000,00;400.000,00;0;0;0
2021;Emenda Individual - Transferências com Finalidade Definida;HUGO LEAL;6;RIO DE JANEIRO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02124E+11;400.000,00;0;0;800.000,00;0;400.000,00
2021;Emenda Individual - Transferências com Finalidade Definida;ALEXANDRE PADILHA;5;SÃO PAULO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02139E+11;400.000,00;0;0;800.000,00;0;400.000,00
2024;Emenda Individual - Transferências com Finalidade Definida;CAMILA JARA;8;MATO GROSSO DO SUL (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02443E+11;400.000,00;0;0;522.200,00;0;277.800,00
2021;Emenda Individual - Transferências com Finalidade Definida;EDUARDO GIRAO;13;CEARÁ (UF);Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA;APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS;2,02141E+11;400.000,00;0;0;800.000,00;0;400.000,00
2024;Emenda Individual - Transferências com Finalidade Definida;FERNANDO DUEIRE;16;PERNAMBUCO (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,02443E+11;400.000,00;0;0;800.000,00;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;LEO MORAES;1;ROLIM DE MOURA - RO;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS;2,0204E+11;400.000,00;0;0;600.400,00;0;199.600,00
2024;Emenda Individual - Transferências com Finalidade Definida;CHRIS TONIETTO;11;RIO DE JANEIRO (UF);Educação;Assistência hospitalar e ambulatorial;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;4086 - FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS DE ENSINO;FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS - DESPESAS DIVERSAS;2,02439E+11;400.000,00;400.000,00;400.000,00;0;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;PERPETUA ALMEIDA;16;JORDÃO - AC;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA;APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS;2,02012E+11;400.000,00;0;0;800.000,00;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;JANDIRA FEGHALI;22;RIO DE JANEIRO (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02418E+11;400.000,00;0;0;400.000,00;0;400.000,00
2022;Emenda Individual - Transferências com Finalidade Definida;IVAN VALENTE;25;SÃO PAULO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02232E+11;400.000,00;9.000,00;9.000,00;401.000,00;0;381.000,00
2021;Emenda Individual - Transferências com Finalidade Definida;JANDIRA FEGHALI;7;RIO DE JANEIRO (UF);Educação;Assistência hospitalar e ambulatorial;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF;REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS;2,02118E+11;400.000,00;0;0;899.433,03;0;300.566,97
2021;Emenda Individual - Transferências com Finalidade Definida;FRANCISCO JR.;8;GOIÁS (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,0214E+11;400.000,00;0;0;820.100,00;0;379.900,00
2024;Emenda Individual - Transferências com Finalidade Definida;EDUARDO GIRAO;8;CEARÁ (UF);Educação;Educação básica;5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA;APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS;2,02441E+11;400.000,00;0;0;800.000,00;0;0
2021;Emenda Individual - Transferências com Finalidade Definida;MAURICIO DZIEDRICKI;11;PANTANO GRANDE - RS;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS;2,02129E+11;400.000,00;0;0;1.200.000,00;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;ALENCAR SANTANA BRAGA;1;SÃO PAULO - SP;Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02039E+11;400.000,00;65.865,00;65.865,00;387.844,80;0,82;280.424,38
2024;Emenda Individual - Transferências com Finalidade Definida;MARCIO HONAISER;8;MARANHÃO (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,02444E+11;400.000,00;0;0;800.000,00;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;NELSINHO TRAD;6;MATO GROSSO DO SUL (UF);Educação;Ensino profissional;5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA;20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;2,02442E+11;400.000,00;299.931,07;294.370,88;106.849,12;2.152,27;102.256,85
2020;Emenda Individual - Transferências com Finalidade Definida;IVAN VALENTE;1;SÃO PAULO (UF);Educação;Ensino profissional;5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;2,02032E+11;400.000,00;0;0;400.000,00;0;400.000,00
2021;Emenda Individual - Transferências com Finalidade Definida;JANDIRA FEGHALI;13;RIO DE JANEIRO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02118E+11;400.000,00;400.000,00;400.000,00;0;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;CARLOS CHIODINI;7;SANTA CATARINA (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02439E+11;400.000,00;400.000,00;400.000,00;0;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;RAFAEL PRUDENTE;12;DISTRITO FEDERAL (UF);Educação;Educação básica;5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA;APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS;2,02445E+11;400.000,00;0;0;800.000,00;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;EDUARDO GOMES;15;TOCANTINS (UF);Educação;Educação básica;5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA;APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS;2,02442E+11;400.000,00;0;0;800.000,00;0;0
2021;Emenda Individual - Transferências com Finalidade Definida;FABIO TRAD;5;MÚLTIPLO;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA;AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA - DESPESAS DIVERSAS;2,02128E+11;400.000,00;0;0;1.200.000,00;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;HERMES PARCIANELLO;2;PARANÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,02032E+11;400.000,00;0;0;428.841,76;0;371.158,24
2024;Emenda Individual - Transferências com Finalidade Definida;MARA GABRILLI;6;SÃO PAULO (UF);Educação;Ensino profissional;5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA;20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;2,02441E+11;400.000,00;254.328,40;0;443.942,95;0;356.057,05
2022;Emenda de Bancada;BANCADA DO CEARA;5;CEARÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02271E+11;400.012,00;0;0;421.576,39;0;378.447,61
2020;Emenda Individual - Transferências com Finalidade Definida;LUCIANO DUCCI;12;PARANÁ (UF);Educação;Assistência hospitalar e ambulatorial;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF;REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS;2,02037E+11;403.428,56;351.295,00;0;403.428,56;0;403.428,56
2023;Emenda Individual - Transferências com Finalidade Definida;MARIA DO ROSARIO;17;RIO GRANDE DO SUL (UF);Educação;Ensino profissional;5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA;219U - APOIO AO FUNCIONAMENTO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;APOIO AO FUNCIONAMENTO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;2,0232E+11;403.801,70;396.080,13;175.281,94;0;0;228.519,76
2023;Emenda Individual - Transferências com Finalidade Definida;FERNANDA MELCHIONNA;25;RIO GRANDE DO SUL (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;2,0234E+11;406.936,33;258.766,33;258.391,33;41.170,00;0;107.375,00
2023;Emenda Individual - Transferências com Finalidade Definida;LUIZA ERUNDINA;11;BAHIA (UF);Educação;Ensino profissional;5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;2,02336E+11;407.157,67;151.201,85;139.441,85;28.240,50;0;239.475,32
2023;Emenda Individual - Transferências com Finalidade Definida;ALESSANDRO MOLON;15;RIO DE JANEIRO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;7XE1 - RECONSTRUCAO E MODERNIZACAO DO MUSEU NACIONAL;RECONSTRUCAO E MODERNIZACAO DO MUSEU NACIONAL - DESPESAS DIVERSAS;2,02328E+11;407.270,52;154.797,00;101.097,00;2.314,90;0;303.858,62
2023;Emenda Individual - Transferências com Finalidade Definida;BOHN GASS;12;RIO GRANDE DO SUL (UF);Educação;Ensino profissional;5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;2,02329E+11;407.300,45;181.779,00;145.000,00;0;0;262.300,45
2023;Emenda Individual - Transferências com Finalidade Definida;ZECA DIRCEU;4;PARANÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,02328E+11;407.302,00;0;0;301.915,25;0;105.386,75
2023;Emenda Individual - Transferências com Finalidade Definida;LIZIANE BAYER;5;RIO GRANDE DO SUL (UF);Educação;Ensino profissional;5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;2,02341E+11;407.302,00;252.736,10;162.000,00;22.559,50;0;222.742,50
2023;Emenda Individual - Transferências com Finalidade Definida;BOHN GASS;13;RIO GRANDE DO SUL (UF);Educação;Ensino profissional;5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;2,02329E+11;407.302,00;0;0;82.480,82;0;324.821,18
2023;Emenda Individual - Transferências com Finalidade Definida;TULIO GADELHA;16;PERNAMBUCO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02342E+11;407.302,00;0;0;407.302,00;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;DIEGO GARCIA;15;ANDIRÁ - PR;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS;2,02031E+11;410.000,00;0;0;820.000,00;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;GERALDO RESENDE;6;RIBAS DO RIO PARDO - MS;Educação;Educação básica;5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA;AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA - DESPESAS DIVERSAS;2,02414E+11;411.588,00;0;0;823.176,00;0;0
2022;Emenda Individual - Transferências com Finalidade Definida;VINICIUS GURGEL;4;AMAPÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02227E+11;414.434,00;103.625,00;0;414.434,00;0;414.434,00
2024;Emenda Individual - Transferências com Finalidade Definida;JULIANA CARDOSO;5;MÚLTIPLO;Educação;Educação básica;5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS;2,02444E+11;418.839,91;0;0;837.679,82;0;0
2024;Emenda Individual - Transferências com Finalidade Definida;ERIKA HILTON;10;SÃO PAULO (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02444E+11;420.000,00;6.500,00;2.800,00;602.360,03;0;232.039,97
2020;Emenda Individual - Transferências com Finalidade Definida;ALEXANDRE PADILHA;2;SÃO PAULO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS;APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS;2,02039E+11;420.000,00;0;0;627.123,35;0;212.876,65
2022;Emenda Individual - Transferências com Finalidade Definida;ELMANO FERRER;10;PIAUÍ (UF);Educação;Assistência hospitalar e ambulatorial;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF;REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS;2,02238E+11;420.939,70;30.939,70;30.939,70;390.000,00;20.011,69;369.988,31
2020;Emenda Individual - Transferências com Finalidade Definida;ALIEL MACHADO;1;Nacional;Educação;Administração geral;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;21C0 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS - DESPESAS DIVERSAS;2,0203E+11;426.130,72;220.379,72;1.621,98;424.508,74;0;424.508,74
2022;Emenda Individual - Transferências com Finalidade Definida;MERLONG SOLANO;5;PIAUÍ (UF);Educação;Assistência hospitalar e ambulatorial;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF;REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS;2,02238E+11;426.513,94;0;0;474.561,84;0;378.466,04
